,Model,Scenario,Region,Variable,Unit,Year,Value,OMCOST_p,FUELCOST_p,CAPCOST_p,OMCOST_MWh,CAPCOST_MWh,FUELCOST_MWh,FUELCOST_NoC_MWh,CARBONCOST_MWh,CostTotal_MWh,OMCOST,CAPCOST,FUELCOST,FUELCOST_NoC,CARBONCOST,CostTotal,Value_diff,CostTotal_MWh_diff,CostTotal_diff,OMCOST_MWh_diff,OMCOST_diff,CAPCOST_MWh_diff,CAPCOST_diff,FUELCOST_MWh_diff,FUELCOST_diff,CARBONCOST_MWh_diff,CARBONCOST_diff
292,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2060,0.10998747869999999,0.724735366,93.07848626180001,6.196778372200001,7.6352790137,89.4508919132,213.0841334082,213.0841189442,1.4464e-05,310.17030433509996,1726.7516985667999,20229.7099126666,48189.907486001604,48189.904214899,0.0032711025,70146.369097235,-5.7165709101,254.81151630149995,-53942.113177420004,4.858280177599999,-4497.979425334801,62.573457506699995,-40016.9132776934,187.37977861719997,-9427.220474391797,-0.0003608897,-0.8380961503000001
293,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2070,0.0150376621,0.142360122,98.08483764420001,1.7728022338,11.7415414676,143.8155969415,304.9883844234,304.9883844234,0.0,460.5455228325,855.87281305,10483.109041072199,22231.4307916879,22231.4307916879,0.0,33570.412645810095,-7.525696915599999,403.41768749470003,-131986.6679189109,8.850509900899999,-7522.3677271288,116.42026905479999,-68908.8454976933,278.14690853900004,-55555.45469408849,-0.0070306586,-20.3749241296
294,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2080,0.00034306690000000003,1.6323271041,66.7324260754,31.6352468205,28.7010041153,367.7701306368,470.55809600379996,470.5580960038,0.0,867.0292307559,610.9288672671,7828.3459499109995,10016.288051100699,10016.2880511007,0.0,18455.562868278797,-7.405028445899999,802.4206476602001,-166669.3604306952,25.617132207700003,-8225.382393696098,338.1506427499,-77041.2667314287,438.65287270259995,-81402.7113055708,-0.0111637526,-31.987837161799998
295,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2090,0.0002054068,0.0,0.0,0.0,482.0047936683,6361.2963790377,732.5017453922001,732.5017453922,0.0,7575.802918098199,550.3131591269,7262.8014336716005,836.3098352298,836.3098352298,0.0,8649.4244280283,-6.7158415389,7507.29866265,-170079.8880424357,478.6263449708,-8264.1438255845,6327.9391290294,-79767.0965031135,700.7331886498,-82048.64771373771,-0.0044641565,-11.647095695
296,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Fossils,EJ/yr,2100,0.0001229846,0.0,0.0,0.0,inf,inf,,#WERT!,0.0,inf,348.3619816661,4606.119535363,0.0,0,0.0,4954.481517029099,-5.6733356784,inf,-191358.1120951339,inf,-8081.556905234599,inf,-81064.1704558406,,-102212.384734059,0.0,0.0
297,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2020,1.0210439916,5.3947358462,0.0,94.6052641538,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-150.3656802793,-47570.597216157,,-4121.5178502543,,-43071.960835096805,,-377.1185308059,0.0,0.0
298,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2030,3.2770982164999998,4.967328144700001,0.11081987199999999,94.9218519834,13.2384665032,127.32357448229999,0.6170629618,#WERT!,0.0,141.1791039473,14671.8019611381,141108.962230804,683.8726805099,#WERT!,0.0,156464.63687245199,2.1493594565,4.001782898300007,101872.27276868118,1.3765104262999994,9951.1074601653,2.2126629294999844,91318.6588146531,0.4126095425,602.5064938628,0.0,0.0
299,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2040,6.053477517999999,4.6789887944999995,0.0,95.32101120549999,12.750675617799999,123.43274653719999,0.0,#WERT!,0.0,136.183422155,23918.247938046803,231540.282558594,0.0,#WERT!,0.0,255458.530496641,4.7188657142,23.160670313899985,198715.13541737,2.2477889814999994,18645.243731673603,21.001645400599998,180114.455939441,-0.0887640682,-44.5642537448,0.0,0.0
300,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2050,7.8912320847,3.913177575,0.0,96.086822425,11.9140184896,122.3765225065,0.0,#WERT!,0.0,134.29054099610002,28004.3962364627,287651.10859073396,0.0,#WERT!,0.0,315655.504827197,6.250922265500001,37.06034656710003,255928.8163621626,1.7091417587999995,21735.7314775036,35.3512048083,234193.08488465866,0.0,0.0,0.0,0.0
301,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2060,10.308452036,4.3174620291000005,0.0,95.6825379709,12.0083536047,126.9212809319,0.0,#WERT!,0.0,138.9296345366,37618.4632755282,397605.17576225,0.0,#WERT!,0.0,435223.63903777796,8.2448857551,40.957619856099996,359189.38379865146,2.460876771399999,30208.8443879206,38.4967430847,328980.53941073106,0.0,0.0,0.0,0.0
302,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2070,14.1181634787,3.8730619201,0.0,96.1269380799,11.3637802194,133.37764982209998,0.0,#WERT!,0.0,144.7414300415,52044.4335639267,610849.919748614,0.0,#WERT!,0.0,662894.353312541,11.4666185943,43.92929981340001,565930.6173148663,2.4198838034999994,43441.9607375366,41.509416009899994,522488.6565773294,0.0,0.0,0.0,0.0
303,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2080,16.5161815625,3.2973803277999996,0.0,96.70261967219999,10.8637534498,138.24016193280002,0.0,#WERT!,0.0,149.1039153826,61079.3404142745,777228.4182112829,0.0,#WERT!,0.0,838307.7586255571,12.925027818900002,44.2897808158,702877.542309104,2.4916752130000006,50261.7882652851,41.79810560280002,652615.7540438189,0.0,0.0,0.0,0.0
304,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2090,18.4710054891,3.3698285521,0.0,96.63017144790001,10.359692649,148.6080697412,0.0,#WERT!,0.0,158.9677623902,58989.0905289039,846188.702338047,0.0,#WERT!,0.0,905177.792866951,13.604856905700002,50.1770617519,722966.2039647249,2.374919051499999,45615.5367628943,48.22980905380001,678066.957889539,-0.42766635340000003,-716.2906877084,0.0,0.0
305,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,Central Asia,Renewables,EJ/yr,2100,20.2016681144,3.6902974539,0.0,96.30970254610001,9.885435707100001,147.339618592,0.0,#WERT!,0.0,157.2250542991,67489.7419758399,1005915.48377257,0.0,#WERT!,0.0,1073405.22574841,14.5558999835,41.57650932100002,851793.825188018,1.913834897900001,52214.1704555519,40.99076715589999,802124.611010535,-1.3280927328,-2544.9562780695,0.0,0.0
306,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2020,22.399548332,2.2099871371,61.4331646355,36.3568482274,,,,,0.0,0.0,,,,,0.0,0.0,0.0,-86.8232586555,-520670.74045800103,,,,,,,-9.394533557878921e-05,-0.5633811515
307,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2030,19.9406353314,1.0630565059000001,83.3059555013,15.6309879927,4.4203777431999995,47.2285927365,67.8726090231,59.8670312632,8.0055777599,119.52157950280001,23207.1559687292,247951.958293234,356333.850886441,314304.254664706,42029.5962217353,627492.965148404,-3.582253668099998,43.106886751600015,141399.094456435,-0.27961148440000017,-6690.706256519599,-1.5165441038000012,-62128.621645102045,44.903042339799995,210218.422358057,8.00550352140358,42029.1239712193
308,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2040,19.8553050379,1.123904222,84.1278689672,14.748226810799999,5.3948102836,54.8807344685,98.39821261469999,95.4065309225,2.9916816922000002,158.6737573668,27995.849811608598,284798.300395964,510628.073513194,495103.028713464,15525.0447997295,823422.2237207671,-5.4156319201000045,89.9377163357,360800.2651054081,1.6639891486999998,2885.8819580197996,15.886430275899997,22350.520311292028,72.38729691109998,335563.86283609597,2.9795130043,15443.1445021132
309,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2050,17.4532805214,0.4875665126,91.9796288116,7.5328046757000005,3.6846842926999996,38.1528182846,141.03745006030002,136.6728921899,4.3645578703,182.8749526376,16442.0481061327,170248.09285712,629346.873278664,609871.047192951,19475.8260857133,816037.0142419171,-14.989608923999999,117.80549647759999,255838.00328398705,0.5707198012999997,-10366.8409053145,7.032527506500003,-97674.17272590697,110.20224916980001,363879.01691520796,4.3564489416,19406.0143170676
310,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2060,11.873868959500001,0.3425479233,95.32470993209999,4.3327421447,3.0355296497000004,29.367690176999997,208.5887289305,201.3666503641,7.2220785664,240.99194875720002,9369.7824614111,90649.3759282356,643851.72920423,621559.308145643,22292.421058586802,743870.887593877,-25.136862270899996,173.60525107680002,94434.79389605904,-0.18717364399999958,-21688.8672464497,-2.7316071607000048,-218706.0753848164,176.52403188149998,334829.736527325,7.2138519313,22213.137253703102
311,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2070,5.0310223243,0.2446480327,96.6063177998,3.1490341675,2.2720634621,18.8288634287,317.008534234,306.1129081558,10.8956260782,338.1094611248,3382.1533814763,28028.3122273662,471893.28287877,455674.247099596,16219.035779174099,503303.748487613,-38.1624498357,269.74177391880005,-261000.162360519,-0.9818796712999993,-32994.701887149095,-14.245481782599999,-341720.21118788276,284.9691353727,113714.75071451208,10.890436872999999,16161.024019646598
312,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2080,1.1429064759999998,0.2404692698,96.7145968807,3.0449338495,3.2500523383999997,27.2917216444,471.33751633099996,455.3562249538,15.9812913773,501.87929031379997,1359.8246258201,11418.8792389789,197208.01237523698,190521.426651634,6686.5857236028005,209986.716240036,-40.098007172,424.8103374008,-570617.570978113,-0.23469289370000013,-33935.9328124822,-8.591056341600002,-352025.14425509714,433.63608663609995,-184656.49391053405,15.980439453899999,6677.9568912099
313,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2090,0.0919729224,0.3013309945,95.9436322609,3.7550367446,6.4414717986,54.0815236421,729.1177364286,719.1665940675,9.9511423611,789.6407318692999,723.8336,6077.1862666667,81931.5728589133,80813.3546279602,1118.2182309531,88732.59272558,-41.116292860600005,712.0854075265999,-684575.846973486,2.8392657574,-35193.962590103,16.679554375800002,-366859.9233404713,692.5665873934,-282521.96104291175,9.948619303300001,1093.0606821371998
314,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Fossils,EJ/yr,2100,0.0191141144,0.22277726309999998,97.0574657122,2.7197570247000002,9.0533757825,75.633405664,1136.2391338528,1130.8742798589,5.3648539939,1220.9259152993,716.9192181631,5989.262277205899,89976.5668691379,89551.7345167359,424.83235240199997,96682.7483645069,-40.872875870600005,1137.6730791397,-788862.089715744,5.451701631700001,-37593.4146970983,38.408348201799996,-389966.7075555281,1093.8130293062,-361301.9674631171,5.363169115,406.9106112271
315,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2020,11.4173063635,3.5163906321,0.0,96.48360936790002,,,,#WERT!,0.0,0.0,0.0,0.0,0.0,#WERT!,0.0,0.0,0.0,-145.6786015731,-358593.72928252205,,-26726.6783265541,,-331317.311292719,,-549.7396632492,0.0,0.0
316,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2030,15.977318996800001,4.3038070646,0.355381159,95.34081177649999,10.801641503299999,146.5812246151,0.1150260283,#WERT!,0.0,157.4978921467,40522.7151818721,549904.3098452761,431.52394775410005,#WERT!,0.0,590858.548974902,3.4851273146000015,18.410690621399993,184656.908052477,0.5971374607999991,10720.6468291259,17.824550859100015,173872.78727644007,-0.010997698499999986,63.473946910900054,0.0,0.0
317,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2040,24.018227404,4.2761277302,0.0,95.7238722698,11.0683055998,153.4874671859,0.121023486,#WERT!,0.0,164.6767962717,67711.0531082414,938969.198882961,740.3687598407,#WERT!,0.0,1007420.62075104,9.3743734969,36.8817772475,530997.184576665,1.2176634912999997,30987.581429093494,35.6105531188,499520.73779047694,0.0535606374,488.86535709739996,0.0,0.0
318,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2050,32.756907125,3.3111283220999996,0.397376286,96.2914953919,10.0570414879,157.55085383120002,0.19037834039999998,#WERT!,0.0,167.7982736595,87378.8763365455,1368853.51325296,1654.0694881544,#WERT!,0.0,1457886.45907766,18.595769646199997,51.266708260700014,1025394.182994958,-0.41746065130000076,48504.076573020895,51.5442984717,975423.490664555,0.13987044029999998,1466.6157573818,0.0,0.0
319,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2060,49.078336218000004,3.3484096156,0.0,96.65159038440001,8.695142319,151.8345253691,0.1238973913,#WERT!,0.0,160.6535650794,113813.412719987,1987409.16100921,1621.7313542009,#WERT!,0.0,2102844.3050834,28.827616940600002,44.36348401190001,1482550.234732565,-0.2619795095999997,66035.91091843901,44.53573258189999,1415074.837129264,0.0897309396,1439.4866848604,0.0,0.0
320,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2070,68.990874144,3.2007631161,0.24457778859999998,96.55465909530001,7.958535099400001,152.7796906419,0.0850950279,#WERT!,0.0,160.8233207692,146071.95812939998,2804137.73334564,1561.8448865422,#WERT!,0.0,2951771.53636158,43.7077926293,35.06668552559999,2096532.9653430898,-0.18500029709999843,90689.86586814688,35.19476589690001,2004472.8662202568,0.05691992579999999,1370.2332546881998,0.0,0.0
321,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2080,80.874278784,3.0402904674,0.0,96.9597095326,7.733402128300001,150.9247150337,0.10789656859999999,#WERT!,0.0,158.7660137306,164714.257787178,3214555.76809294,2298.0963519361,#WERT!,0.0,3381568.12223205,50.802756531499995,28.72431437580002,2384193.7380345142,-0.12699622549999923,104427.74963985501,28.769142437200017,2277665.219913412,0.0821681641,2100.7684812513,0.0,0.0
322,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2090,92.79974742600001,3.0461001002,0.5413292403,96.4125706595,7.4621987629,147.731471685,0.1873162457,#WERT!,0.0,155.3809866936,182852.46499570398,3619987.1664376,4589.9658196122,#WERT!,0.0,3807429.59725292,60.52246789410001,17.1287380988,2619221.68050107,0.03976038430000006,119060.3738526851,16.922554605900018,2495750.90673921,0.16642310859999998,4410.3999091707,0.0,0.0
323,MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,OECD90 + EU,Renewables,EJ/yr,2100,103.235302892,3.2301608469,0.0,96.7698391531,7.401610698300001,146.2820581159,0.27417424149999997,#WERT!,0.0,153.9578430557,201920.046964043,3990655.71653165,7479.6254468855,#WERT!,0.0,4200055.38894258,70.90643232460002,15.473838454300022,2945036.6932390197,0.09388428600000065,135693.3856475931,15.182475158900019,2802558.73678636,0.19747900939999996,6784.5708050617,0.0,0.0
